course_id,city_id,course,street,address,zip_code,phone,hole,architect,year_built,public_private,guest_policy,credit_card,golf_season,range,rental_club,pro_in_House,metal_spikes_okay,weekday,weekend,tee_time_welcomed,rental_cart_available,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga,lng,lat,state_id,city_title,city_count,city_slug,state,state_count,state_slug,c_city,city
15281,7965,Hilly Haven Golf Course,5911 County Rd Hwy PP,"De Pere, Wisconsin 54115",54115,(920) 336-6204,18,Bob Ahasey,1970,Public,Open,"VISA, MasterCard Welcomed",Open: 3/01 Closed: 11/01,No,Yes,No,No,$,$,Yes,Yes,70,6021,114,68.30,70,5799,112,67.30,71,5331,117,69.90,,,52,De Pere,7,depere,Wisconsin,509,wisconsin,De Pere,De Pere
15283,7965,Mystery Hills at Mystery Hills Golf Club,3149 Dickinson Rd,"De Pere, Wisconsin 54115",54115,(920) 336-6077,18,,1969,Public,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6254,120,70.10,72,6034,118,68.90,72,5569,114,67.00,,,52,De Pere,7,depere,Wisconsin,509,wisconsin,De Pere,De Pere
15286,7966,Kettle Moraine Golf Club,4299 Hwy 67,"Dousman, Wisconsin 53118",53118,(262) 965-6200,18,Dewy Lock,1968,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6406,118,70.30,72,6123,116,69.00,72,5203,116,69.50,,,52,Dousman,1,dousman,Wisconsin,509,wisconsin,Dousman,Dousman
15287,7967,Durand's Rolling Greens,1324 3rd Ave W,"Durand, Wisconsin 54736",54736,(715) 672-8139,9,,1929,Public,Open,None,Open: 4/01 Closed: 9/30,Yes,Yes,Yes,No,$,$,Yes,Yes,36,3143,119,34.60,36,2988,116,33.90,36,2543,113,34.20,,,52,Durand,1,durand,Wisconsin,509,wisconsin,Durand,Durand
15289,7969,Eagle River Golf Course,527 E McKinley Blvd,"Eagle River, Wisconsin 54521",54521,(715) 479-8111,18,Herfurt,1925,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 10/01,Yes,Yes,Yes,No,$,$,Yes,Yes,71,6112,121,69.40,71,5801,119,68.00,71,5105,119,69.50,,,52,Eagle River,2,eagleriver,Wisconsin,509,wisconsin,Eagle River,Eagle River
15290,7969,Lake Forest Golf Club,3801 Eagle Waters Rd,"Eagle River, Wisconsin 54521",54521,(715) 479-4211,9,,1917,Public,Open,"VISA, MasterCard Welcomed",Open: 5/01 Closed: 11/01,No,Yes,Yes,No,$,$,Yes,Yes,36,2819,115,33.40,36,2656,114,32.60,36,2462,109,33.90,,,52,Eagle River,2,eagleriver,Wisconsin,509,wisconsin,Eagle River,Eagle River
15294,7971,Eau Claire Golf & Country Club,2106 Main St,"Eau Claire, Wisconsin 54701",54701,(715) 836-8423,18,,1901,Private,Reciprocal,None,Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,71,6574,130,72.00,71,6301,127,70.80,74,5529,127,72.20,,,52,Eau Claire,6,eauclaire,Wisconsin,509,wisconsin,Eau Claire,Eau Claire
15296,7971,Mill Run at Mill Run Golf Course,3905 Kane Rd,"Eau Claire, Wisconsin 54703",54703,(715) 834-1766,18,Gordon Emerson,1980,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,70,6076,116,68.73,71,5510,112,66.30,71,4744,109,66.60,,,52,Eau Claire,6,eauclaire,Wisconsin,509,wisconsin,Eau Claire,Eau Claire
15297,7971,Princeton Valley Golf Course,2300 W Princeton Ave,"Eau Claire, Wisconsin 54703",54703,(715) 834-3334,9,,1976,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 10/01,Yes,Yes,Yes,No,$,$,Yes,Yes,36,3320,120,35.60,36,3025,114,34.10,36,2695,109,35.00,,,52,Eau Claire,6,eauclaire,Wisconsin,509,wisconsin,Eau Claire,Eau Claire
15298,7971,Wild Ridge at Mill Run Golf Course,3905 Kane Rd,"Eau Claire, Wisconsin 54703",54703,(715) 834-1766,18,Greg Martin,1998,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,7034,133,73.50,72,6607,128,71.60,72,5280,120,70.30,,,52,Eau Claire,6,eauclaire,Wisconsin,509,wisconsin,Eau Claire,Eau Claire
15299,7971,Hickory Hills Golf Course,E4080 Hickory Rd,"Eau Claire, Wisconsin 54701",54701,(715) 878-4543,18,Steven Johnson,1993,Public,Open,None,Open: 5/01 Closed: 10/15,No,Yes,No,No,$,$,Yes,Yes,33,2385,96,31.20,33,2292,94,30.80,33,1892,94,30.60,,,52,Eau Claire,6,eauclaire,Wisconsin,509,wisconsin,Eau Claire,Eau Claire
15308,7974,Quit-Qui-Oc Golf Club,500 Quit-Qui-Oc Ln,"Elkhart Lake, Wisconsin 53020",53020,(920) 876-2833,18,Carl Wiese & Tom Bendlow,1922,Semi-Private,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,70,6178,119,69.60,70,5969,117,68.70,71,5134,109,64.90,,,52,Elkhart Lake,1,elkhartlake,Wisconsin,509,wisconsin,Elkhart Lake,Elkhart Lake
15309,7975,East/South at Evergreen Golf Club,Hwy 67 No,"Elkhorn, Wisconsin 53121",53121,(262) 723-5722,18,Ken Killian & Dick Nugent,1973,Semi-Private,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6537,127,71.90,72,6092,123,69.80,72,5284,120,70.60,,,52,Elkhorn,4,elkhorn,Wisconsin,509,wisconsin,Elkhorn,Elkhorn
15310,7975,East/North at Evergreen Golf Club,Hwy 67 No,"Elkhorn, Wisconsin 53121",53121,(262) 723-5722,18,Ken Killian & Dick Nugent,1973,Semi-Private,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6306,125,70.90,72,5960,122,69.40,72,5343,121,71.30,,,52,Elkhorn,4,elkhorn,Wisconsin,509,wisconsin,Elkhorn,Elkhorn
15311,7975,South/North at Evergreen Golf Club,Hwy 67 No,"Elkhorn, Wisconsin 53121",53121,(262) 723-5722,18,Ken Killian & Dick Nugent,1973,Semi-Private,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6541,128,71.80,72,6170,125,70.00,72,5435,123,71.50,,,52,Elkhorn,4,elkhorn,Wisconsin,509,wisconsin,Elkhorn,Elkhorn
15313,7976,Ellsworth Country Club,Golf Course Ln,"Ellsworth, Wisconsin 54011",54011,(715) 273-4438,9,,1965,Semi-Private,Open,None,Open: 4/01 Closed: 11/01,No,Yes,No,No,$,$,Yes,Yes,36,3111,114,34.30,36,3015,112,33.70,36,2576,106,32.30,,,52,Ellsworth,1,ellsworth,Wisconsin,509,wisconsin,Ellsworth,Ellsworth
15315,7978,Evansville Country Club,Route 1 Cemetery Rd,"Evansville, Wisconsin 53536",53536,(608) 882-6524,18,Gilmore & Graves,1993,Public,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,No,No,$,$,Yes,Yes,72,6559,127,71.00,72,6254,124,67.70,72,5266,122,70.30,,,52,Evansville,1,evansville,Wisconsin,509,wisconsin,Evansville,Evansville
15317,7980,Peninsula State Park Golf Course,Hwy 42,"Fish Creek, Wisconsin 54212",54212,(920) 854-5791,18,Larry Packard,1963,Public,Open,None,Open: 5/01 Closed: 10/15,Yes,Yes,Yes,No,$,$,Yes,Yes,71,6266,122,69.20,71,5928,118,67.50,72,5428,121,70.30,,,52,Fish Creek,1,fishcreek,Wisconsin,509,wisconsin,Fish Creek,Fish Creek
15319,7981,White/Blue at Rolling Meadows Golf Course,560 W Rolling Meadows Dr,"Fond du Lac, Wisconsin 54937",54937,(920) 924-2424,18,Dick Nugent,1996,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6962,128,73.40,72,6424,124,70.90,72,5177,118,69.70,,,52,Fond du Lac,8,fonddulac,Wisconsin,509,wisconsin,Fond du Lac,Fond du Lac
15320,7981,Blue/Red at Rolling Meadows Golf Course,560 W Rolling Meadows Dr,"Fond du Lac, Wisconsin 54937",54937,(920) 924-2424,18,Dick Nugent,1996,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6988,129,73.50,72,6483,124,71.20,72,5406,121,71.00,,,52,Fond du Lac,8,fonddulac,Wisconsin,509,wisconsin,Fond du Lac,Fond du Lac
15322,7981,Red/White at Rolling Meadows Golf Course,560 W Rolling Meadows Dr,"Fond du Lac, Wisconsin 54937",54937,(920) 924-2424,18,Dick Nugent,1975,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6990,129,73.50,72,6511,125,71.30,72,5211,118,69.90,,,52,Fond du Lac,8,fonddulac,Wisconsin,509,wisconsin,Fond du Lac,Fond du Lac
15323,7981,South Hills Golf & Country Club,1175 Fond du Lac Ave,"Fond du Lac, Wisconsin 54935",54935,(920) 921-9060,18,,,Private,Reciprocal,None,Open: 4/01 Closed: 11/01,Yes,No,Yes,No,$,$,Yes,Yes,71,6378,124,70.30,71,6174,122,69.60,72,5494,123,72.00,,,52,Fond du Lac,8,fonddulac,Wisconsin,509,wisconsin,Fond du Lac,Fond du Lac
15325,7981,Whispering Springs Golf Club,380 Whispering Springs Dr,"Fond du Lac, Wisconsin 54935",54935,(920) 921-8053,18,Bob Lohmann,1997,Public,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6960,134,73.90,72,6523,126,71.80,72,5207,122,70.30,,,52,Fond du Lac,8,fonddulac,Wisconsin,509,wisconsin,Fond du Lac,Fond du Lac
15326,7982,Abbey Springs Golf Course,S Shore Dr Route 1,"Fontana, Wisconsin 53125",53125,(262) 275-6111,18,Ken Killian & Dick Nugent,1972,Resort,Open,"VISA, MasterCard, Amex, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6468,133,71.40,72,6111,131,70.10,75,5341,129,72.40,,,52,Fontana,3,fontana,Wisconsin,509,wisconsin,Fontana,Fontana
15327,7982,Big Foot Country Club,770 Shabbona Dr,"Fontana, Wisconsin 53125",53125,(262) 275-3411,18,Tom Bendelow,1924,Private,Closed,None,Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$$,$$,No,Included in fee,73,6656,137,73.40,73,6428,134,72.30,76,5735,121,69.80,,,52,Fontana,3,fontana,Wisconsin,509,wisconsin,Fontana,Fontana
15329,7983,Koshkonong Mounds Country Club,W7670 Koshkonong Mounds Rd,"Fort Atkinson, Wisconsin 53538",53538,(920) 563-2823,18,,1944,Semi-Private,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,No,No,Yes,No,$,$,Yes,Yes,71,6431,121,70.00,71,6170,119,68.70,72,5813,121,72.10,,,52,Fort Atkinson,1,fortatkinson,Wisconsin,509,wisconsin,Fort Atkinson,Fort Atkinson
15331,7985,Oakwood Park Golf Course,3620 W Oakwood Rd,"Franklin, Wisconsin 53132",53132,(414) 281-6700,18,Larry Packard,1960,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,7008,121,72.50,72,6658,118,71.40,72,6179,123,74.40,,,52,Franklin,2,franklin,Wisconsin,509,wisconsin,Franklin,Franklin
15332,7985,Tuckaway Country Club,6901 W Drexel Ave,"Franklin, Wisconsin 53132",53132,(414) 425-4280,18,Ken Killian & Dick Nugent,1967,Private,Closed,None,Open: 4/01 Closed: 11/01,Yes,No,Yes,No,$$,$$,Yes,Included in fee,72,6941,132,73.60,72,6584,128,72.00,74,5878,128,73.90,,,52,Franklin,2,franklin,Wisconsin,509,wisconsin,Franklin,Franklin
15337,7990,Red/White at Lake Park Golf Club,N112W17300 Mequon Rd,"Germantown, Wisconsin 53022",53022,(262) 255-4200,18,Lloyd Robinson,1974,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,No,No,Yes,Yes,$,$,Yes,Yes,72,7048,131,73.60,72,6546,126,71.30,72,6069,129,74.60,,,52,Germantown,5,germantown,Wisconsin,509,wisconsin,Germantown,Germantown
15338,7990,White/Blue at Lake Park Golf Club,N112W17300 Mequon Rd,"Germantown, Wisconsin 53022",53022,(262) 255-4200,18,Lloyd Robinson,1974,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,No,No,Yes,Yes,$,$,Yes,Yes,75,6820,126,72.90,75,6473,122,71.30,75,6068,127,74.80,,,52,Germantown,5,germantown,Wisconsin,509,wisconsin,Germantown,Germantown
15341,7990,Blue/Red at Lake Park Golf Club,N112W17300 Mequon Rd,"Germantown, Wisconsin 53022",53022,(262) 255-4200,18,Lloyd Robinson,1994,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,No,No,Yes,Yes,$,$,Yes,Yes,73,6672,126,71.90,73,6315,122,70.40,73,5875,124,73.60,,,52,Germantown,5,germantown,Wisconsin,509,wisconsin,Germantown,Germantown
15342,7991,Glen Hills Golf Club,3127 Campground Ln,"Glenwood City, Wisconsin 54013",54013,(715) 265-4718,9,,1970,Semi-Private,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,36,3353,122,35.90,36,3140,118,35.00,36,2579,108,32.40,,,52,Glenwood City,1,glenwoodcity,Wisconsin,509,wisconsin,Glenwood City,Glenwood City
15344,7993,Fire Ridge Golf Club,2241 Hwy W,"Grafton, Wisconsin 53024",53024,(262) 375-2444,18,Kerry Mattingly & Gregg Kuehn,1994,Semi-Private,Open,"VISA, MasterCard, Amex Welcomed",Open: 3/01 Closed: 11/30,Yes,Yes,Yes,No,$,$$,Yes,Yes,72,7049,136,74.50,72,6408,128,71.50,72,5487,126,72.30,,,52,Grafton,2,grafton,Wisconsin,509,wisconsin,Grafton,Grafton
15347,7995,Green Bay Country Club,2400 Klondike Rd,"Green Bay, Wisconsin 54311",54311,(920) 339-4653,18,Dick Nugent,1995,Private,Closed,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 10/31,Yes,Yes,Yes,No,$$$,$$$,Yes,Yes,72,7019,138,74.10,72,6607,132,72.00,72,4981,121,70.00,,,52,Green Bay,5,greenbay,Wisconsin,509,wisconsin,Green Bay,Green Bay
15348,7995,Oneida Golf & Riding Club,207 Country Club Rd,"Green Bay, Wisconsin 54313",54313,(920) 498-6510,18,Stanley Pelchar,1928,Private,Closed,None,Open: 4/01 Closed: 11/01,Yes,No,Yes,No,$,$,No,Yes,72,6522,131,71.80,72,5726,124,68.10,74,5585,126,71.90,,,52,Green Bay,5,greenbay,Wisconsin,509,wisconsin,Green Bay,Green Bay
15353,7997,Woodlands at Lawsonia Golf Course,W2615 S Valley View Dr,"Green Lake, Wisconsin 54941",54941,(920) 294-3320,18,Rocky Roquemore,1983,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6618,129,71.50,72,6150,125,69.50,72,5106,120,69.10,,,52,Green Lake,3,greenlake,Wisconsin,509,wisconsin,Green Lake,Green Lake
15354,7997,Links at Lawsonia Golf Course,W2615 S Valley View Dr,"Green Lake, Wisconsin 54941",54941,(920) 294-3320,18,William Langford,1930,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6764,130,72.80,72,6466,128,71.50,71,5078,114,68.90,,,52,Green Lake,3,greenlake,Wisconsin,509,wisconsin,Green Lake,Green Lake
15358,7998,Garden/Spring at Wander Springs Golf Course,4342 Wayside Rd,"Greenleaf, Wisconsin 54126",54126,(920) 864-4653,18,Bob Brandt,1988,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6580,120,70.90,72,6186,116,68.90,72,5390,114,69.70,,,52,Greenleaf,3,greenleaf,Wisconsin,509,wisconsin,Greenleaf,Greenleaf
15360,8000,Whitnall Park Golf Course,5879 S 92nd St,"Hales Corners, Wisconsin 53130",53130,(414) 425-7931,18,George Hansen,1932,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,No,Yes,Yes,No,$,$,Yes,Yes,71,6335,118,69.60,71,6115,116,68.60,74,5879,120,72.60,,,52,Hales Corners,1,halescorners,Wisconsin,509,wisconsin,Hales Corners,Hales Corners
15361,8001,Hammond Golf Club,450 Davis St,"Hammond, Wisconsin 54015",54015,(715) 796-2266,9,Art Tangen,1969,Semi-Private,Open,"VISA, MasterCard Welcomed",Open: 3/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,35,3109,118,34.70,36,3032,117,34.40,36,2504,114,34.10,,,52,Hammond,2,hammond,Wisconsin,509,wisconsin,Hammond,Hammond
15363,8002,Pinewood Country Club,4660 Lakewood Rd,"Harshaw, Wisconsin 54529",54529,(800) 746-3963,18,Al Bromann,1962,Public,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 10/31,Yes,Yes,No,No,$,$,Yes,Yes,69,6245,123,69.80,69,5900,120,68.30,72,4854,115,67.70,,,52,Harshaw,1,harshaw,Wisconsin,509,wisconsin,Harshaw,Harshaw
15364,8003,Washington County Golf Course,6439 Clover Rd,"Hartford, Wisconsin 53027",53027,(262) 670-6616,18,Arthur Hills,1997,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,7007,130,73.10,72,6587,126,71.20,72,5200,118,69.50,,,52,Hartford,2,hartford,Wisconsin,509,wisconsin,Hartford,Hartford
15368,8004,Songbird Hills Golf Club,W259 N 8700 Hwy J,"Hartland, Wisconsin 53029",53029,(262) 246-7050,18,Hal Hoffman,1992,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,No,No,No,No,$,$,Yes,Yes,70,5541,110,66.20,70,5354,108,65.40,70,5066,112,68.40,,,52,Hartland,3,hartland,Wisconsin,509,wisconsin,Hartland,Hartland
15369,8005,Hayward National Golf Club,15986 W Fun Valley Rd,"Hayward, Wisconsin 54843",54843,(715) 634-6727,18,Gary Pietz & Bruce Smith,1996,Public,Open,"VISA, MasterCard Welcomed",Open: 4/15 Closed: 10/20,Yes,Yes,Yes,Yes,$,$,Yes,Yes,71,6327,123,71.00,71,6036,120,69.70,71,5253,112,66.10,,,52,Hayward,6,hayward,Wisconsin,509,wisconsin,Hayward,Hayward
15370,8005,Ross' Teal Wing Golf Club,12425 N Ross Rd,"Hayward, Wisconsin 54843",54843,(715) 462-3631,18,Tim Ross,1995,Resort,Open,"VISA, MasterCard Welcomed",Open: 5/01 Closed: 10/20,Yes,Yes,Yes,Yes,$,$,Yes,Yes,72,6379,139,72.10,72,6142,136,71.00,72,5218,132,71.20,,,52,Hayward,6,hayward,Wisconsin,509,wisconsin,Hayward,Hayward
15371,8005,Hayward Golf & Tennis Club,Route 10,"Hayward, Wisconsin 54843",54843,(715) 634-2760,18,Dane Nelson,1924,Semi-Private,Open,"VISA, MasterCard Welcomed",Open: 3/15 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6685,125,71.80,72,6409,122,70.60,72,5200,119,70.00,,,52,Hayward,6,hayward,Wisconsin,509,wisconsin,Hayward,Hayward
15376,8007,Drugan's Castle Mound,W7665 Sylvester Rd,"Holmen, Wisconsin 54636",54636,(608) 526-3225,18,,1970,Public,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 11/01,No,Yes,Yes,No,$,$,Yes,Yes,72,6492,120,70.70,72,6078,115,68.50,72,4852,110,67.50,,,52,Holmen,1,holmen,Wisconsin,509,wisconsin,Holmen,Holmen
15377,8008,Rock River Hills Golf Club,Main St,"Horicon, Wisconsin 53032",53032,(920) 485-4990,18,Homer Fieldhouse,1965,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 10/31,Yes,Yes,Yes,No,$,$,Yes,Yes,70,6243,127,70.50,70,5923,123,69.00,70,5160,121,70.00,,,52,Horicon,1,horicon,Wisconsin,509,wisconsin,Horicon,Horicon
15380,8011,Hudson Country Club,201 Carmichael Rd,"Hudson, Wisconsin 54016",54016,(715) 386-3390,18,,1955,Semi-Private,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,71,6435,129,71.00,71,6023,125,69.10,71,5074,127,69.10,,,52,Hudson,2,hudson,Wisconsin,509,wisconsin,Hudson,Hudson
15381,8011,Troy Burne Golf Club,295 Lindsay Rd,"Hudson, Wisconsin 54016",54016,(715) 381-9800,18,Tom Lehman & John Fought,1999,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$$,$$,Yes,Yes,71,7003,140,74.80,71,6505,133,72.40,71,4932,122,69.60,,,52,Hudson,2,hudson,Wisconsin,509,wisconsin,Hudson,Hudson
15383,8013,Glacier Wood Golf Club,604 Water St,"Iola, Wisconsin 54945",54945,(715) 445-3831,18,Larry Packard,1965,Semi-Private,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,71,6520,130,71.60,71,6112,126,69.70,71,5113,116,65.20,,,52,Iola,1,iola,Wisconsin,509,wisconsin,Iola,Iola
15387,8014,Riverside Golf Course,2100 Golf Course Rd,"Janesville, Wisconsin 53545",53545,(608) 757-3080,18,Robert B. Harris,1946,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6508,123,70.70,72,6193,120,69.30,72,5069,116,68.90,,,52,Janesville,4,janesville,Wisconsin,509,wisconsin,Janesville,Janesville
15388,8015,Meadow Springs Golf Club,424 S Sanborn Ave,"Jefferson, Wisconsin 53549",53549,(920) 674-6858,18,,1924,Semi-Private,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,Yes,Yes,71,6375,114,68.50,71,6068,109,65.50,71,4957,116,70.20,,,52,Jefferson,1,jefferson,Wisconsin,509,wisconsin,Jefferson,Jefferson
15389,8016,White Birch at Brighton Dale Links,830 248th Ave,"Kansasville, Wisconsin 53139",53139,(262) 878-1440,18,Ed Ault,1971,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,Yes,$,$,Yes,Yes,72,6977,130,73.30,72,6668,127,71.90,72,5859,126,73.20,,,52,Kansasville,3,kansasville,Wisconsin,509,wisconsin,Kansasville,Kansasville
15390,8016,Red Pine at Brighton Dale Links,830 248th Ave,"Kansasville, Wisconsin 53139",53139,(262) 878-1440,9,Ed Ault,1971,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,Yes,$,$,Yes,Yes,36,3505,132,72.80,36,3355,129,71.40,38,2851,134,75.40,,,52,Kansasville,3,kansasville,Wisconsin,509,wisconsin,Kansasville,Kansasville
15391,8016,Blue Spruce at Brighton Dale Links,830 248th Ave,"Kansasville, Wisconsin 53139",53139,(262) 878-1440,18,Steven Halberg,1990,Public,Open,"VISA, MasterCard Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,Yes,$,$,Yes,Yes,72,6687,129,72.00,72,6382,126,70.60,72,5628,125,72.10,,,52,Kansasville,3,kansasville,Wisconsin,509,wisconsin,Kansasville,Kansasville
15392,8017,Irish Waters Golf Club,N4265 Murphy Rd,"Kaukauna, Wisconsin 54130",54130,(920) 788-7444,18,Gilmore & Graves,1995,Public,Open,"VISA, MasterCard Welcomed",Open: 3/01 Closed: 11/30,Yes,Yes,Yes,No,$,$,Yes,Yes,71,6043,114,68.90,71,5772,111,67.70,71,5142,112,69.30,,,52,Kaukauna,3,kaukauna,Wisconsin,509,wisconsin,Kaukauna,Kaukauna
15394,8017,Fox Valley Golf Club,City Hwy UU,"Kaukauna, Wisconsin 54130",54130,(920) 766-1340,18,Locke,1964,Private,Reciprocal,None,Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,No,Yes,73,6582,123,71.00,73,6292,120,69.70,72,5624,120,71.80,,,52,Kaukauna,3,kaukauna,Wisconsin,509,wisconsin,Kaukauna,Kaukauna
15396,8018,Kenosha Country Club,500 13th Ave,"Kenosha, Wisconsin 53140",53140,(262) 552-8221,18,Donald Ross,1922,Private,Closed,None,Open: 4/01 Closed: 11/01,Yes,No,Yes,No,$,$,Yes,Yes,70,6479,132,72.10,70,6277,130,71.10,74,5705,132,73.70,,,52,Kenosha,5,kenosha,Wisconsin,509,wisconsin,Kenosha,Kenosha
15405,8022,River at Blackwolf Run Golf Course,1111 W Riverside Dr,"Kohler, Wisconsin 53044",53044,(920) 457-4446,18,Pete Dye,1990,Resort,Open,"VISA, MasterCard, Amex, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$$$,$$$,Yes,Yes,72,6991,151,74.90,72,6607,146,73.20,72,5115,128,70.70,,,52,Kohler,2,kohler,Wisconsin,509,wisconsin,Kohler,Kohler
15406,8022,Meadow Valleys at Blackwolf Run Golf Course,1111 W Riverside Dr,"Kohler, Wisconsin 53044",53044,(920) 457-4446,18,Pete Dye,1988,Resort,Open,"VISA, MasterCard, Amex, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$$$,$$$,Yes,Yes,72,7142,143,74.70,72,6735,138,73.00,72,5065,125,69.50,,,52,Kohler,2,kohler,Wisconsin,509,wisconsin,Kohler,Kohler
15409,8023,Forest Hills Public Golf Course,600 Losey Blvd No,"La Crosse, Wisconsin 54601",54601,(608) 779-4653,18,,1903,Public,Open,"VISA, MasterCard, Discover Welcomed",Open: 4/01 Closed: 11/15,Yes,Yes,Yes,No,$,$,Yes,Yes,71,6063,123,69.30,71,5788,120,68.00,71,5275,119,70.40,,,52,La Crosse,4,lacrosse,Wisconsin,509,wisconsin,La Crosse,La Crosse
15411,8025,Brute at Grand Geneva Resort & Spa,7036 Grand Geneva Way,"Lake Geneva, Wisconsin 53147",53147,(262) 248-2556,18,Robert B. Harris,1968,Resort,Open,"VISA, MasterCard, Amex, Discover Welcomed",Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$$$,$$$,Yes,Included in fee,72,6997,136,73.80,72,6554,131,71.90,74,5244,129,70.00,,,52,Lake Geneva,7,lakegeneva,Wisconsin,509,wisconsin,Lake Geneva,Lake Geneva
